dataset,prefix,model,precision,profile,batch,meta_duration_s,log_wall_span_s,state_runner_duration_s,state_to_meta_duration_ratio,state_to_log_wall_span_ratio,log_to_meta_duration_ratio
Clone2,resnet50_fp32_medium_BS64,resnet50,fp32,medium,64,1325.266772566014,1382.0,1385.292,1.045292939260647,1.002382054992764,1.042808911087492
Clone2,resnet50_fp32_medium_BS8,resnet50,fp32,medium,8,1658.9469915959926,1681.0,1684.661,1.0155001989420225,1.0021778703152886,1.0132933773747594
Clone2,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1,3196.6659790870035,3219.0,3221.354,1.0077230530416716,1.000731283007145,1.006986660808201
Clone2,resnet50_fp32_slow_BS128,resnet50,fp32,slow,128,2034.5141153139994,2193.0,2196.775,1.0797541208805808,1.0017213862289103,1.0778986410037958
Clone2,resnet50_fp32_slow_BS16,resnet50,fp32,slow,16,2151.520635148976,2192.0,2195.235,1.0203178924416856,1.0014758211678834,1.0188143047246307
Clone2,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32,2084.3830700980034,2141.0,2145.405,1.0292757750614083,1.002057449789818,1.0271624399152957
Clone2,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4,2570.267058997997,2597.0,2600.277,1.0116758065652922,1.0012618405852907,1.0104008417757275
Clone2,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64,2045.203465175,2135.0,2138.801,1.0457644124013799,1.0017803278688524,1.04390591760381
Clone2,resnet50_fp32_slow_BS8,resnet50,fp32,slow,8,2241.4814012100687,2269.0,2271.869,1.0135569265814681,1.0012644336712209,1.0122769694966354
Clone2,resnet50_fp64_fast_BS1,resnet50,fp64,fast,1,25801.525915944017,25842.0,25846.062,1.0017261027197024,1.0001571859763176,1.0015686701704325
Clone2,resnet50_fp64_fast_BS128,resnet50,fp64,fast,128,21346.007903279,24018.0,24022.365,1.1253797482343235,1.0001817386959782,1.1251752603497607
Clone2,resnet50_fp64_fast_BS16,resnet50,fp64,fast,16,21274.376449942007,21621.0,21624.129,1.0164400846662158,1.000144720410712,1.016293006324937
Clone2,resnet50_fp64_fast_BS32,resnet50,fp64,fast,32,44133.73727673199,45535.0,45540.689,1.031879278984374,1.0001249368617546,1.031750375330366
Clone2,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4,23533.91674895602,23640.0,23643.609,1.0046610282603659,1.0001526649746193,1.0045076751216384
Clone2,resnet50_fp64_fast_BS64,resnet50,fp64,fast,64,44159.89625174599,46944.0,46948.553,1.0631490783482933,1.000096987900477,1.0630459757509945
Clone2,resnet50_fp64_fast_BS8,resnet50,fp64,fast,8,44742.36695979099,45118.0,45123.906,1.008527466607922,1.0001309011924289,1.0083954664389254
Clone2,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1,26119.276629625005,26158.0,26162.359,1.001649447302309,1.0001666411805183,1.0014825590663976
Clone2,resnet50_fp64_medium_BS128,resnet50,fp64,medium,128,22326.037890724954,24997.0,25001.553,1.1198383305793167,1.000182141857023,1.1196343982908252
Clone2,resnet50_fp64_medium_BS16,resnet50,fp64,medium,16,21383.506342118024,21727.0,21730.868,1.016244373225068,1.0001780273392553,1.016063486146115
Clone2,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32,22544.939178030007,23259.0,23262.861,1.0318440345436641,1.0001660002579646,1.0316727765966138
Clone2,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4,23506.583351621986,23613.0,23618.122,1.00474499618722,1.000216914411553,1.0045270997824816
Clone2,resnet50_fp64_medium_BS64,resnet50,fp64,medium,64,22496.801775658038,23907.0,23911.753,1.062895661278972,1.0001988120634124,1.0626843868032754
Clone2,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8,22736.964460468967,22929.0,22933.166,1.0086291879407276,1.0001816913079506,1.0084459620748807
Clone2,resnet50_fp64_slow_BS1,resnet50,fp64,slow,1,50461.07239214005,50527.0,50532.302,1.001411575388379,1.0001049339956856,1.0013065042959772
Clone2,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128,41986.96080180805,47255.0,47260.42,1.1255975449874636,1.0001146968574754,1.1254684572922244
Clone2,resnet50_fp64_slow_BS16,resnet50,fp64,slow,16,41828.66407618194,42504.0,42509.046,1.0162659252654804,1.0001187182382836,1.0161452902867774
Clone2,resnet50_fp64_slow_BS32,resnet50,fp64,slow,32,44147.055361278006,45548.0,45553.095,1.0318490016427064,1.0001118600158074,1.0317335919068067
Clone2,resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,46227.67255783199,46428.0,46433.587,1.0044543545191553,1.0001203368656846,1.0043334961741237
Clone2,resnet50_fp64_slow_BS64,resnet50,fp64,slow,64,44166.524115898006,46951.0,46956.262,1.0631640804873257,1.0001120742902174,1.063044940480152
Clone2,resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,44705.88854542201,45073.0,45078.738,1.0083400524340136,1.0001273045947685,1.0082117024517923
Clone3,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,2213.532606140012,2229.0,2233.081,1.0088313105511812,1.0018308658591297,1.006987651239961
Clone3,mobilenet_v2_fp16_fast_BS128,mobilenet_v2,fp16,fast,128,771.3435789770447,803.0,806.049,1.04499346590657,1.0037970112079702,1.0410406229931128
Clone3,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,1184.4161679109966,1206.0,1209.474,1.0211562732491222,1.0028805970149253,1.018223182588829
Clone3,mobilenet_v2_fp16_fast_BS32,mobilenet_v2,fp16,fast,32,1175.110109257992,1201.0,1204.47,1.0249847997312753,1.0028892589508742,1.0220318849595769
Clone3,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,1034.8350312600087,1050.0,1053.237,1.0177825142985208,1.0030828571428572,1.0146544794888965
Clone3,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,fast,64,1184.970350664982,1219.0,1222.621,1.0317734948506425,1.0029704675963906,1.0287177221910415
Clone3,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,1247.1322631119983,1266.0,1269.311,1.0177837888923333,1.0026153238546602,1.0151288980696567
Clone3,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,2269.790718629025,2290.0,2293.176,1.0103028359306623,1.0013868995633188,1.0089035879850552
Clone3,mobilenet_v2_fp16_medium_BS128,mobilenet_v2,fp16,medium,128,818.272534185031,852.0,855.797,1.045858151468254,1.004456572769953,1.041217888180202
Clone3,mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,902.3808492210228,920.0,923.189,1.0230591670877542,1.003466304347826,1.0195251825148848
Clone3,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,medium,32,875.6747334279935,897.0,899.64,1.0273677721386227,1.002943143812709,1.0243529540797927
Clone3,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,1064.606351090013,1078.0,1082.422,1.0167344942961745,1.0041020408163266,1.0125808463346793
Clone3,mobilenet_v2_fp16_medium_BS64,mobilenet_v2,fp16,medium,64,800.35450785805,826.0,829.016,1.0358109960780446,1.0036513317191282,1.0320426659563444
Clone3,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,967.0764333129991,984.0,987.35,1.0209637687246167,1.0034044715447155,1.017499719881524
Clone3,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,3366.919264994969,3385.0,3388.691,1.0064663668153218,1.001090398818316,1.0053701124327548
Clone3,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,slow,128,1182.9722112790041,1230.0,1233.814,1.0429780076287902,1.0031008130081303,1.0397539251324852
Clone3,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16,1229.335675781942,1251.0,1254.699,1.0206317320140614,1.002956834532374,1.0176227898082255
Clone3,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,slow,32,1197.4669393590302,1225.0,1228.538,1.0259473223182272,1.0028881632653062,1.0229927522305604
Clone3,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4,1567.4431461900094,1587.0,1590.895,1.014961852917597,1.0024543163201007,1.0124769143030976
Clone3,mobilenet_v2_fp16_slow_BS64,mobilenet_v2,fp16,slow,64,1188.8080344680056,1221.0,1224.359,1.0299047150601597,1.0027510237510238,1.0270791957983363
Clone3,mobilenet_v2_fp16_slow_BS8,mobilenet_v2,fp16,slow,8,1281.5559250710066,1303.0,1306.38,1.0193702626965875,1.0025940138142748,1.01673284365472
Clone3,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1,2991.884366486993,3010.0,3014.33,1.0075021727993325,1.00143853820598,1.0060549243533359
Clone3,mobilenet_v2_fp32_fast_BS128,mobilenet_v2,fp32,fast,128,879.5921921100089,926.0,929.239,1.0564429838456113,1.0034978401727863,1.0527605955421975
Clone3,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,fast,16,1385.550334282976,1411.0,1414.794,1.021106173477384,1.0026888731396173,1.0183679113542954
Clone3,mobilenet_v2_fp32_fast_BS32,mobilenet_v2,fp32,fast,32,1366.1690569339553,1398.0,1401.502,1.025862789738,1.0025050071530759,1.0232994173777306
Clone3,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4,986.4209713729797,1002.0,1005.835,1.0196812813093363,1.0038273453093813,1.0157934888644309
Clone3,mobilenet_v2_fp32_fast_BS64,mobilenet_v2,fp32,fast,64,886.4429330059793,918.0,921.15,1.0391531882106917,1.0034313725490196,1.0355996599657113
Clone3,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,fast,8,905.0452906759456,922.0,924.473,1.021466007860827,1.0026822125813448,1.0187335479215538
Clone3,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,medium,1,2034.3807189600775,2050.0,2052.37,1.00884263248873,1.0011560975609755,1.007677658805136
Clone3,mobilenet_v2_fp32_medium_BS128,mobilenet_v2,fp32,medium,128,928.9929856209783,976.0,979.327,1.0541812641840091,1.0034088114754098,1.0505999669605688
Clone3,mobilenet_v2_fp32_medium_BS16,mobilenet_v2,fp32,medium,16,1072.0005459479871,1091.0,1094.736,1.0212084351430135,1.0034243813015582,1.0177233622910251
Clone3,mobilenet_v2_fp32_medium_BS32,mobilenet_v2,fp32,medium,32,928.3259925119346,950.0,953.48,1.027096093065327,1.0036631578947368,1.023347409921614
Clone3,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,medium,4,1194.3540748819942,1209.0,1212.349,1.0150666586202954,1.0027700578990901,1.012262632519132
Clone3,mobilenet_v2_fp32_medium_BS64,mobilenet_v2,fp32,medium,64,968.1593269520001,1009.0,1012.839,1.0461490911714524,1.0038047571853321,1.042183834737797
Clone3,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,medium,8,1052.8422646249965,1070.0,1073.113,1.0192533450224128,1.0029093457943925,1.0162965868216878
Clone3,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1,3002.068202639988,3022.0,3025.073,1.0076629829195025,1.0010168762409,1.0066393552759674
Clone3,mobilenet_v2_fp32_slow_BS128,mobilenet_v2,fp32,slow,128,1361.893545444007,1433.0,1436.715,1.0549392827407809,1.0025924633635728,1.0522114630720352
Clone3,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,slow,16,1419.992838708975,1443.0,1447.459,1.0193424646535518,1.00309009009009,1.0162023079721605
Clone3,mobilenet_v2_fp32_slow_BS32,mobilenet_v2,fp32,slow,32,1380.3549277380007,1412.0,1415.507,1.0254659664377794,1.0024837110481586,1.0229253155301559
Clone3,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4,1590.4509863419808,1612.0,1616.655,1.0164758385407953,1.002887717121588,1.0135489957521933
Clone3,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,slow,64,1386.4373114670161,1433.0,1436.655,1.0362206701432808,1.0025505931612002,1.033584416798272
Clone3,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8,1477.5631443880266,1499.0,1502.339,1.016768051982127,1.0022274849899933,1.014508250082843
Clone3,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,fast,1,2983.2262711980147,3000.0,3002.107,1.0063289630371897,1.0007023333333334,1.0056226807077726
Clone3,mobilenet_v2_fp64_fast_BS128,mobilenet_v2,fp64,fast,128,3046.4978693010053,3362.0,3366.462,1.1050268683668596,1.0013271861986912,1.1035622357981114
Clone3,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,fast,16,5525.6360736889765,5616.0,5620.147,1.0171040808787697,1.000738425925926,1.0163535790460945
Clone3,mobilenet_v2_fp64_fast_BS32,mobilenet_v2,fp64,fast,32,2776.1653028170113,2858.0,2862.035,1.0309310461793668,1.0014118264520644,1.029477602468394
Clone3,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,fast,4,3280.7369789150544,3305.0,3307.402,1.0081277533847788,1.0007267776096822,1.0073956008180118
Clone3,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,fast,64,5526.61911603203,5836.0,5840.355,1.0567681393237072,1.0007462302947223,1.0559801349563775
Clone3,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8,5915.094646632002,5974.0,5978.228,1.0106732617379073,1.0007077335118848,1.009958480275804
Clone3,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,medium,1,2986.064848410999,3002.0,3005.248,1.0064242247113988,1.0010819453697535,1.0053365055341918
Clone3,mobilenet_v2_fp64_medium_BS128,mobilenet_v2,fp64,medium,128,3004.5464120259276,3329.0,3331.925,1.108961068687012,1.0008786422349054,1.1079875440350737
Clone3,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,medium,16,2949.175190269998,3001.0,3004.43,1.0187356824078475,1.0011429523492168,1.0175726453623317
Clone3,mobilenet_v2_fp64_medium_BS32,mobilenet_v2,fp64,medium,32,2885.704836190038,2968.0,2972.143,1.0299539172287924,1.0013958894878707,1.0285182194581672
Clone3,mobilenet_v2_fp64_medium_BS4,mobilenet_v2,fp64,medium,4,3285.201411491027,3309.0,3312.608,1.0083424378222625,1.0010903596252645,1.0072441794362226
Clone3,mobilenet_v2_fp64_medium_BS64,mobilenet_v2,fp64,medium,64,2974.0668192219455,3136.0,3138.799,1.055389535875038,1.0008925382653062,1.0544484003289538
Clone3,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,medium,8,3154.8873712050263,3189.0,3192.623,1.0119610066398537,1.0011360928190656,1.010812629669865
Clone3,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,slow,1,5612.3567369080265,5634.0,5637.311,1.0044463073645815,1.0005876819311323,1.003856359120874
Clone3,mobilenet_v2_fp64_slow_BS128,mobilenet_v2,fp64,slow,128,5599.567884463002,6222.0,6227.482,1.1121361734499653,1.0008810671809707,1.1111571693351636
Clone3,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,slow,16,5520.869292937976,5610.0,5614.063,1.0168802596325244,1.0007242424242424,1.0161443248033486
Clone3,mobilenet_v2_fp64_slow_BS32,mobilenet_v2,fp64,slow,32,5217.713910475024,5371.0,5374.402,1.0300300269837352,1.0006334016011915,1.0293780172993465
Clone3,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4,6098.0724919629865,6135.0,6138.905,1.006695969602006,1.000636511817441,1.0060556033214894
Clone3,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64,5533.439605562016,5843.0,5846.152,1.0565132027687907,1.0005394489132295,1.055943575154742
Clone3,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,slow,8,5914.6583928659675,5972.0,5976.224,1.0104089878137832,1.0007073007367717,1.0096948299166686
Clone3,resnet50_fp16_fast_BS1,resnet50,fp16,fast,1,2322.6338616909998,2342.0,2345.369,1.0097885158242066,1.001438514090521,1.0083380073925645
Clone3,resnet50_fp16_fast_BS128,resnet50,fp16,fast,128,909.915960530052,968.0,971.566,1.0677535532336802,1.0036838842975206,1.0638345099871778
Clone3,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16,940.286722082994,961.0,963.978,1.0251958018342782,1.003098855359001,1.0220286827736123
Clone3,resnet50_fp16_fast_BS32,resnet50,fp16,fast,32,918.960935768002,944.0,947.513,1.0310699433683068,1.0037213983050848,1.0272471475744203
Clone3,resnet50_fp16_fast_BS4,resnet50,fp16,fast,4,1059.1598719800022,1077.0,1081.098,1.0207127635783504,1.0038050139275765,1.0168436592925743
Clone3,resnet50_fp16_fast_BS64,resnet50,fp16,fast,64,1427.0253212999087,1479.0,1481.905,1.0384573965724029,1.0019641649763353,1.0364216933815487
Clone3,resnet50_fp16_fast_BS8,resnet50,fp16,fast,8,979.6286455239169,1002.0,1005.821,1.0267370238669113,1.003813373253493,1.0228365662624317
Clone3,resnet50_fp16_medium_BS1,resnet50,fp16,medium,1,2470.445532307989,2488.0,2491.887,1.0086791906203167,1.0015622990353699,1.0071057902157474
Clone3,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128,929.4370737219579,982.0,985.264,1.060065310343692,1.0033238289205704,1.0565535072401968
Clone3,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16,1126.970021094021,1151.0,1154.384,1.0243253843428475,1.0029400521285838,1.0213226425336954
Clone3,resnet50_fp16_medium_BS32,resnet50,fp16,medium,32,1040.7176004559733,1067.0,1069.945,1.0280838908953025,1.0027600749765697,1.0252541126742851
Clone3,resnet50_fp16_medium_BS4,resnet50,fp16,medium,4,1285.5735095640412,1304.0,1307.21,1.016830224234549,1.002461656441718,1.0143332841715194
Clone3,resnet50_fp16_medium_BS64,resnet50,fp16,medium,64,997.5133762159967,1034.0,1036.261,1.0388442147322274,1.00218665377176,1.0365775784605646
Clone3,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8,1120.2713578450057,1140.0,1142.208,1.019581543347848,1.0019368421052632,1.017610592305908
Clone3,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1,3515.9165094659984,3538.0,3541.468,1.0072673769315081,1.0009802148106275,1.0062810053863753
Clone3,resnet50_fp16_slow_BS128,resnet50,fp16,slow,128,1403.0659132859946,1480.0,1483.862,1.0575853820899834,1.0026094594594595,1.054832838561251
Clone3,resnet50_fp16_slow_BS16,resnet50,fp16,slow,16,1497.736312725996,1527.0,1529.832,1.021429464586852,1.0018546168958744,1.0195386110527973
Clone3,resnet50_fp16_slow_BS32,resnet50,fp16,slow,32,1439.2105079669855,1474.0,1477.713,1.0267525089761906,1.0025189959294436,1.024172622309545
Clone3,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4,1767.3020041639975,1788.0,1792.437,1.0142222414600226,1.002481543624161,1.0117116349029398
Clone3,resnet50_fp16_slow_BS64,resnet50,fp16,slow,64,1435.05086092907,1487.0,1490.08,1.038346472985148,1.0020712844653665,1.0362002075921528
Clone3,resnet50_fp16_slow_BS8,resnet50,fp16,slow,8,1612.7542919099797,1637.0,1640.315,1.017089217017293,1.0020250458155162,1.0150337272153878
Clone3,resnet50_fp32_fast_BS1,resnet50,fp32,fast,1,3180.916469611984,3202.0,3205.717,1.0077966619447385,1.0011608369768894,1.006628130788542
Clone3,resnet50_fp32_fast_BS128,resnet50,fp32,fast,128,1249.758802308992,1346.0,1349.972,1.0801860307011713,1.0029509658246656,1.077007817439011
Clone3,resnet50_fp32_fast_BS16,resnet50,fp32,fast,16,2133.6628654489996,2172.0,2175.39,1.0195565734524885,1.0015607734806629,1.0179677563741696
Clone3,resnet50_fp32_fast_BS32,resnet50,fp32,fast,32,1265.2774594509974,1302.0,1305.571,1.0318456163492282,1.002742703533026,1.0290233104800084
Clone3,resnet50_fp32_fast_BS4,resnet50,fp32,fast,4,1504.5116062770248,1523.0,1526.165,1.014392307531982,1.0020781352593564,1.0122886348273015
Clone3,resnet50_fp32_fast_BS64,resnet50,fp32,fast,64,2044.4901514418889,2135.0,2138.09,1.04578151109806,1.0014473067915692,1.0442701318440093
Clone3,resnet50_fp32_fast_BS8,resnet50,fp32,fast,8,1394.36509297695,1417.0,1420.507,1.0187482511967059,1.0024749470712775,1.016233127992845
Clone3,resnet50_fp32_medium_BS1,resnet50,fp32,medium,1,2215.06658930704,2234.0,2237.51,1.0101321607220763,1.0015711727842436,1.0085475582469434
Clone3,resnet50_fp32_medium_BS128,resnet50,fp32,medium,128,1267.7627144369762,1366.0,1368.669,1.0795939842794928,1.001953879941435,1.077488700720033
Clone3,resnet50_fp32_medium_BS16,resnet50,fp32,medium,16,1486.228062151,1516.0,1518.175,1.021495313311985,1.0014346965699208,1.0200318770767332
Clone3,resnet50_fp32_medium_BS32,resnet50,fp32,medium,32,1367.2746956039919,1405.0,1408.581,1.0302106844577863,1.0025487544483984,1.027591605781414
Clone3,resnet50_fp32_medium_BS4,resnet50,fp32,medium,4,1566.9191709709703,1586.0,1589.187,1.0142112174268894,1.0020094577553593,1.0121772899218573
Clone3,resnet50_fp32_medium_BS64,resnet50,fp32,medium,64,1330.027080570988,1387.0,1390.563,1.0455148021520162,1.0025688536409518,1.0428359093294202
Clone3,resnet50_fp32_medium_BS8,resnet50,fp32,medium,8,1633.2698159029824,1655.0,1658.313,1.015333157971313,1.0020018126888217,1.0133047117417056
Clone3,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1,3274.433426109026,3296.0,3299.822,1.0077535776688986,1.0011595873786407,1.0065863528386347
Clone3,resnet50_fp32_slow_BS128,resnet50,fp32,slow,128,2043.162176272017,2203.0,2206.629,1.080006778525162,1.0016472991375396,1.0782306101709584
Clone3,resnet50_fp32_slow_BS16,resnet50,fp32,slow,16,2168.2448699009838,2209.0,2212.279,1.020308651808791,1.0014843820733363,1.0187963687426491
Clone3,resnet50_fp32_slow_BS32,resnet50,fp32,slow,32,2071.6450505999965,2127.0,2130.357,1.0283407378995737,1.0015782792665726,1.0267202865587286
Clone3,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4,2566.5529909059987,2593.0,2595.727,1.0113670004856212,1.001051677593521,1.0103044858951715
Clone3,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64,2042.5039238,2132.0,2135.903,1.0457277340384417,1.0018306754221387,1.0438168441965565
Clone3,resnet50_fp32_slow_BS8,resnet50,fp32,slow,8,2273.032272891025,2303.0,2306.719,1.014820171059925,1.0016148501953974,1.0131840306300886
Clone3,resnet50_fp64_fast_BS1,resnet50,fp64,fast,1,50505.898634853016,50577.0,50582.442,1.001515533179607,1.00010759831544,1.001407783389046
Clone3,resnet50_fp64_fast_BS128,resnet50,fp64,fast,128,24263.818004424043,26927.0,26930.903,1.1099202522492406,1.0001449474505142,1.1097593954541851
Clone3,resnet50_fp64_fast_BS16,resnet50,fp64,fast,16,21194.193143225042,21539.0,21543.979,1.0165038534098085,1.0002311620780908,1.0162689305719184
Clone3,resnet50_fp64_fast_BS32,resnet50,fp64,fast,32,22388.74746376599,23099.0,23102.95,1.031900066646867,1.000171003073726,1.0317236387334077
Clone3,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4,23444.78354171601,23551.0,23554.426,1.0046766248913708,1.0001454715298712,1.004530494303562
Clone3,resnet50_fp64_fast_BS64,resnet50,fp64,fast,64,22425.378665711003,23833.0,23836.891,1.0629426309954462,1.0001632610246296,1.0627691222196076
Clone3,resnet50_fp64_fast_BS8,resnet50,fp64,fast,8,22687.77484320698,22878.0,22881.61,1.0085435948713612,1.000157793513419,1.0083844783416465
Clone3,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1,25738.328367184964,25780.0,25783.499,1.001754994814373,1.0001357253685028,1.001619049699753
Clone3,resnet50_fp64_medium_BS128,resnet50,fp64,medium,128,22757.537994676037,25421.0,25425.247,1.11722309355028,1.0001670665984816,1.117036474066178
Clone3,resnet50_fp64_medium_BS16,resnet50,fp64,medium,16,21200.057263709023,21545.0,21548.587,1.0164400374940308,1.0001664887444883,1.0162708398378462
Clone3,resnet50_fp64_medium_BS32,resnet50,fp64,medium,32,22482.644456737995,23193.0,23197.112,1.0317786257144623,1.0001772948734533,1.03159572908022
Clone3,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4,23453.03374263004,23560.0,23563.985,1.0047307848778766,1.000169142614601,1.004560870825659
Clone3,resnet50_fp64_medium_BS64,resnet50,fp64,medium,64,22467.391250375076,23876.0,23880.832,1.0629107640434814,1.0002023789579493,1.0626956967957466
Clone3,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8,22901.85746487,23095.0,23098.321,1.0085784978546548,1.0001437973587357,1.008433487782651
Clone3,resnet50_fp64_slow_BS1,resnet50,fp64,slow,1,50520.441043736995,50588.0,50595.285,1.001481458885092,1.0001440064837512,1.0013372598272552
Clone3,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128,42160.614145684,47436.0,47442.379,1.1252772276054879,1.0001344759254576,1.1251259252554329
Clone3,resnet50_fp64_slow_BS16,resnet50,fp64,slow,16,41844.12264565198,42517.0,42522.789,1.0162189170530629,1.000136157301785,1.0160805702642193
Clone3,resnet50_fp64_slow_BS32,resnet50,fp64,slow,32,44147.528810947995,45548.0,45553.61,1.0318496012556724,1.0001231667691226,1.0317225273253507
Clone3,resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,46234.58076834702,46441.0,46446.733,1.0045886050684865,1.0001234469542,1.0044646069721541
Clone3,resnet50_fp64_slow_BS64,resnet50,fp64,slow,64,44181.924526254996,46967.0,46972.329,1.063157150886146,1.000113462643984,1.0630365359501255
Clone3,resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,44722.254256799,45092.0,45097.512,1.0083908503593364,1.0001222389780893,1.0082676007581792
MasterJetson,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,1635.640654362,1654.0,1658.467,1.0139555993409224,1.0027007255139058,1.0112245593731353
MasterJetson,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,1193.7160136499988,1216.0,1219.196,1.021345098883353,1.0026282894736842,1.0186677451715371
MasterJetson,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,1580.3150816639973,1600.0,1603.993,1.01498303636454,1.002495625,1.0124563250483414
MasterJetson,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,831.0962910689996,845.0,848.687,1.021165668912292,1.0043633136094674,1.016729359859273
MasterJetson,mobilenet_v2_fp16_medium_BS1,mobilenet_v2,fp16,medium,1,2250.390240014007,2264.0,2267.525,1.0076141282882058,1.0015569787985865,1.0060477332970963
MasterJetson,mobilenet_v2_fp16_medium_BS16,mobilenet_v2,fp16,medium,16,832.4188430600002,851.0,853.489,1.0253119653833702,1.002924794359577,1.0223218841030735
MasterJetson,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,1046.999394126,1063.0,1066.035,1.0181811049565033,1.0028551269990593,1.0152823449218487
MasterJetson,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,962.5633449829766,978.0,980.916,1.0190664387052346,1.0029815950920247,1.0160370276901582
MasterJetson,mobilenet_v2_fp16_slow_BS1,mobilenet_v2,fp16,slow,1,3374.4393325810015,3395.0,3399.109,1.007310745575067,1.0012103092783504,1.0060930618074773
MasterJetson,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16,1229.4438700430328,1252.0,1255.165,1.0209209469286848,1.0025279552715656,1.0183466122419869
MasterJetson,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4,1571.2750119080301,1592.0,1595.25,1.0152583016405616,1.0020414572864322,1.0131899177005323
